Organization_ID,Industry,Company_Size,Employee_Count,AI_Tool,Adoption_Year,Monthly_Users,Productivity_Gain_Percent,Satisfaction_Score,AI_Investment_USD,Cost_Savings_USD,Adoption_Level,ROI_Percent
ORG04618,Manufacturing,Medium,317,ChatGPT,2026,26,14.34,4.9,68405,79842,High,16.72
ORG04619,Education,Medium,294,Perplexity,2026,12,17.75,7.9,124465,304449,High,144.61
ORG04620,Manufacturing,Medium,634,Copilot,2026,35,4.6,7.4,131504,301551,Medium,129.31
ORG04621,Finance,Small,50,Perplexity,2026,24,32.27,7.5,32296,73332,Low,127.06
ORG04622,IT,Small,65,ChatGPT,2026,17,25.03,8.3,26285,61272,Medium,133.11
ORG04623,Manufacturing,Small,57,Perplexity,2026,25,26.61,7.8,46647,53319,Medium,14.3
ORG04624,Finance,Medium,494,Claude,2026,244,24.15,5.2,128479,252593,High,96.6
ORG04625,Education,Medium,747,Claude,2026,39,32.19,5.4,119921,262960,High,119.28
ORG04626,Manufacturing,Large,4728,Gemini,2026,1627,13.24,7.0,1419412,1994722,High,40.53
ORG04627,Finance,Medium,229,ChatGPT,2026,57,20.57,7.6,84780,133126,Low,57.03
ORG04628,Education,Small,101,Claude,2026,32,26.37,7.3,7881,17016,Medium,115.91
ORG04629,Finance,Small,39,ChatGPT,2026,6,14.46,5.7,21439,31733,Medium,48.02
ORG04630,Education,Medium,265,Claude,2026,107,28.69,8.8,63794,95228,Low,49.27
ORG04631,Manufacturing,Large,7176,ChatGPT,2026,2818,23.29,9.3,1426878,2106238,Low,47.61
ORG04632,Retail,Medium,320,Claude,2026,88,26.1,6.9,110509,140817,Medium,27.43
ORG04633,Education,Small,114,Gemini,2026,36,15.16,7.0,24849,50521,Low,103.31
ORG04634,Manufacturing,Small,72,Gemini,2026,22,22.01,6.5,33545,52275,Medium,55.84
ORG04635,Healthcare,Small,52,Copilot,2026,25,18.08,6.3,34789,47792,High,37.38
ORG04636,Healthcare,Small,95,Gemini,2026,30,27.27,6.7,38900,71340,High,83.39
ORG04637,Finance,Large,2763,Perplexity,2026,657,28.01,6.3,317812,666741,Low,109.79
ORG04638,IT,Small,137,Gemini,2026,13,32.15,5.7,30572,73722,High,141.14
ORG04639,IT,Medium,911,ChatGPT,2026,271,26.56,4.8,109902,209055,Low,90.22
ORG04640,Retail,Small,102,Gemini,2026,14,21.1,9.5,26967,42573,Low,57.87
ORG04641,Healthcare,Small,63,Midjourney,2026,29,23.57,7.4,24994,56518,Low,126.13
ORG04642,Finance,Medium,278,Copilot,2026,53,14.86,7.2,67053,65224,Medium,-2.73
ORG04643,Manufacturing,Medium,772,Midjourney,2026,140,23.77,5.1,248700,492036,Medium,97.84
ORG04644,Retail,Medium,446,Gemini,2026,101,28.53,6.8,71573,177035,Low,147.35
ORG04645,Education,Large,1860,Gemini,2026,341,20.81,7.9,969717,1148782,High,18.47
ORG04646,Manufacturing,Small,165,ChatGPT,2026,37,30.19,10.0,27771,68870,High,147.99
ORG04647,Manufacturing,Small,102,Perplexity,2026,8,26.8,4.4,45499,42693,Low,-6.17
ORG04648,Finance,Small,50,Claude,2026,10,23.78,7.4,10679,13957,Medium,30.7
ORG04649,IT,Small,34,Copilot,2026,15,8.2,7.7,34720,66278,Medium,90.89
ORG04650,Healthcare,Small,193,Claude,2026,5,14.41,9.2,27499,50295,Medium,82.9
ORG04651,Finance,Small,146,Perplexity,2026,26,20.91,8.2,49997,104827,Medium,109.67
ORG04652,Healthcare,Small,138,Midjourney,2026,52,38.47,6.2,11619,25599,Low,120.32
ORG04653,Finance,Medium,853,Midjourney,2026,229,10.9,8.4,105367,93998,High,-10.79
ORG04654,Finance,Small,55,Perplexity,2026,8,15.07,8.6,34453,61417,Medium,78.26
ORG04655,Education,Medium,301,Claude,2026,70,18.56,7.6,110958,197387,Low,77.89
ORG04656,Retail,Medium,256,Midjourney,2026,19,38.59,6.6,81325,75527,Medium,-7.13
ORG04657,Manufacturing,Large,1910,Copilot,2026,467,6.57,7.5,834768,1508308,Low,80.69
ORG04658,Healthcare,Small,62,Copilot,2026,26,42.14,6.6,41130,46176,Medium,12.27
ORG04659,IT,Medium,604,Gemini,2026,177,27.55,5.8,163368,210394,High,28.79
ORG04660,Healthcare,Small,19,Gemini,2026,16,27.86,7.5,21350,41991,Medium,96.68
ORG04661,Retail,Small,141,Gemini,2026,37,27.34,6.8,28009,55898,Low,99.57
ORG04662,Healthcare,Medium,591,ChatGPT,2026,73,26.99,5.1,243906,452614,Medium,85.57
ORG04663,Education,Medium,783,Gemini,2026,190,22.47,7.5,189200,264718,High,39.91
ORG04664,Healthcare,Large,2942,ChatGPT,2026,1065,26.06,8.4,1652827,3417835,Medium,106.79
ORG04665,Manufacturing,Large,1823,ChatGPT,2026,551,28.41,8.3,1722817,3672594,Low,113.17
ORG04666,IT,Small,76,Gemini,2026,11,24.44,6.8,18530,23557,High,27.13
ORG04667,Manufacturing,Small,108,Midjourney,2026,47,29.81,9.3,41691,85210,High,104.38
ORG04668,Education,Small,161,Gemini,2026,30,18.82,6.8,10917,21994,Medium,101.47
ORG04669,IT,Medium,777,Perplexity,2026,123,14.05,7.2,124399,291968,Low,134.7
ORG04670,Education,Small,44,ChatGPT,2026,9,12.57,9.0,32518,41968,Medium,29.06
ORG04671,Retail,Small,158,Claude,2026,24,29.97,7.8,38275,92470,Low,141.59
ORG04672,Retail,Small,150,Midjourney,2026,39,27.26,8.5,6985,17167,Medium,145.77
ORG04673,IT,Small,185,Midjourney,2026,86,21.86,6.5,47087,46277,Low,-1.72
ORG04674,Education,Medium,302,ChatGPT,2026,48,17.73,8.1,63615,76255,Medium,19.87
ORG04675,Finance,Small,122,Copilot,2026,14,26.3,7.9,7567,17407,Medium,130.04
ORG04676,IT,Medium,693,Gemini,2026,309,9.64,8.8,210576,393017,High,86.64
ORG04677,IT,Small,15,ChatGPT,2026,9,29.03,7.5,19149,17930,Medium,-6.37
ORG04678,Retail,Medium,301,Copilot,2026,7,13.14,7.4,130666,266422,Low,103.9
ORG04679,Healthcare,Large,1570,Copilot,2026,715,28.82,8.3,1337909,2871313,Medium,114.61
ORG04680,Finance,Large,8022,Perplexity,2026,1869,30.66,7.0,431808,1033340,Medium,139.31
ORG04681,Finance,Small,154,ChatGPT,2026,23,25.31,8.7,35645,35537,Low,-0.3
ORG04682,Finance,Medium,704,Copilot,2026,63,25.91,5.0,130129,178013,Medium,36.8
ORG04683,Retail,Small,46,ChatGPT,2026,20,15.75,7.7,32910,78060,Medium,137.19
ORG04684,Finance,Small,13,Copilot,2026,11,12.36,7.6,23395,26317,High,12.49
ORG04685,Retail,Small,43,ChatGPT,2026,7,19.3,8.7,15462,32123,Low,107.75
ORG04686,Retail,Small,14,Claude,2026,11,23.72,6.4,37808,85489,High,126.11
ORG04687,IT,Medium,728,ChatGPT,2026,186,17.69,8.3,165395,206620,High,24.93
ORG04688,Education,Medium,497,Gemini,2026,167,19.38,7.1,102333,121842,Medium,19.06
ORG04689,Education,Small,114,Midjourney,2026,42,26.24,8.6,35487,53420,Medium,50.53
ORG04690,Manufacturing,Large,8533,ChatGPT,2026,930,12.48,6.5,661923,1146031,High,73.14
ORG04691,IT,Small,107,Perplexity,2026,45,24.41,6.8,31396,35006,High,11.5
ORG04692,Healthcare,Large,5465,Copilot,2026,2578,31.93,6.7,905426,922981,Low,1.94
ORG04693,Manufacturing,Large,2675,Claude,2026,535,25.21,9.7,843841,1924147,Low,128.02
ORG04694,Education,Medium,432,Perplexity,2026,119,23.23,7.9,160757,224755,High,39.81
ORG04695,Education,Large,1667,Claude,2026,560,21.91,6.7,1458435,1202771,Medium,-17.53
ORG04696,Retail,Small,68,Perplexity,2026,31,26.05,8.0,23412,57995,Medium,147.71
ORG04697,IT,Small,140,Perplexity,2026,35,30.37,8.1,17097,28772,Low,68.29
ORG04698,Finance,Large,7443,Copilot,2026,3012,22.91,8.3,745378,1012855,Medium,35.88
ORG04699,Retail,Small,129,Midjourney,2026,59,4.07,7.6,19867,21286,High,7.14
ORG04700,Manufacturing,Medium,319,Midjourney,2026,141,22.42,6.2,54626,78913,High,44.46
ORG04701,Retail,Small,148,ChatGPT,2026,21,17.72,8.3,16311,24826,Medium,52.2
ORG04702,IT,Medium,549,Gemini,2026,199,21.15,5.8,172974,340454,High,96.82
ORG04703,IT,Small,49,Claude,2026,6,16.62,8.4,29121,53073,Medium,82.25
ORG04704,Finance,Small,151,ChatGPT,2026,50,24.33,6.6,25202,47729,High,89.39
ORG04705,Manufacturing,Small,192,Copilot,2026,94,21.12,8.0,7503,10953,Low,45.98
ORG04706,IT,Medium,518,ChatGPT,2026,5,14.12,6.8,169836,400759,Medium,135.97
ORG04707,Education,Medium,351,Perplexity,2026,38,21.62,6.9,120332,296384,High,146.31
ORG04708,Education,Small,114,Claude,2026,41,22.46,7.3,11569,26939,Low,132.86
ORG04709,Retail,Small,126,Perplexity,2026,7,14.88,6.2,32483,37052,High,14.07
ORG04710,Healthcare,Small,191,Midjourney,2026,56,28.05,8.0,15694,15678,Medium,-0.1
ORG04711,Retail,Small,73,Gemini,2026,32,25.75,5.7,30029,49671,Medium,65.41
ORG04712,Healthcare,Medium,986,Copilot,2026,202,31.33,7.3,68922,125440,Medium,82.0
ORG04713,Education,Medium,819,ChatGPT,2026,332,2.63,8.2,189651,402041,Medium,111.99
ORG04714,Healthcare,Small,133,Perplexity,2026,63,35.3,8.3,21807,27345,High,25.4
ORG04715,Education,Large,3490,Copilot,2026,1414,29.52,7.0,865345,1249656,Low,44.41
ORG04716,Retail,Small,29,Perplexity,2026,16,27.85,8.8,14596,32456,Medium,122.36
ORG04717,Healthcare,Large,8875,Copilot,2026,1007,9.57,6.6,407123,412370,Low,1.29
ORG04718,Healthcare,Large,5600,Gemini,2026,1852,23.28,9.2,1065927,2120607,Low,98.94
ORG04719,Retail,Medium,960,Gemini,2026,219,18.2,8.8,181562,237587,Low,30.86
ORG04720,Manufacturing,Small,154,Midjourney,2026,33,24.03,6.3,5379,10711,Low,99.13
ORG04721,Healthcare,Medium,610,Midjourney,2026,91,11.04,7.4,99921,143286,Low,43.4
ORG04722,Healthcare,Medium,344,Perplexity,2026,44,22.55,5.8,93043,199023,High,113.9
ORG04723,IT,Small,54,Claude,2026,22,33.36,8.2,21894,54257,High,147.82
ORG04724,Healthcare,Small,182,Perplexity,2026,71,35.84,9.6,37128,79796,High,114.92
ORG04725,Retail,Small,183,Midjourney,2026,39,10.04,6.5,14407,16028,Low,11.25
ORG04726,Manufacturing,Small,36,Copilot,2026,11,5.45,8.1,46402,57155,Medium,23.17
ORG04727,Retail,Small,104,Claude,2026,24,20.04,6.8,28287,24293,Medium,-14.12
ORG04728,IT,Medium,968,Copilot,2026,66,19.28,8.0,228975,530864,High,131.84
ORG04729,Manufacturing,Medium,631,Copilot,2026,194,24.47,6.6,181508,284081,Medium,56.51
ORG04730,Education,Small,85,Perplexity,2026,31,29.07,7.5,20474,19841,Medium,-3.09
ORG04731,Manufacturing,Medium,467,Perplexity,2026,42,22.16,7.4,76776,88479,Low,15.24
ORG04732,Retail,Medium,538,Perplexity,2026,213,24.3,8.1,157151,142739,Medium,-9.17
ORG04733,Education,Small,117,Copilot,2026,29,16.69,6.5,22718,21118,High,-7.04
ORG04734,Finance,Medium,909,Perplexity,2026,358,24.44,7.5,163043,131006,High,-19.65
ORG04735,IT,Small,16,Perplexity,2026,8,8.49,9.9,45361,39137,Medium,-13.72
ORG04736,Healthcare,Small,199,Gemini,2026,95,24.79,6.7,9165,12179,Medium,32.89
ORG04737,Retail,Small,18,Perplexity,2026,9,17.88,8.2,34865,68315,High,95.94
ORG04738,Healthcare,Medium,563,Midjourney,2026,16,1.83,6.5,57093,54977,Low,-3.71
ORG04739,Retail,Small,151,Midjourney,2026,47,31.81,6.8,33943,56243,Medium,65.7
ORG04740,Healthcare,Small,126,Copilot,2026,60,18.67,6.3,20036,41328,Medium,106.27
ORG04741,Retail,Large,6278,Gemini,2026,638,19.93,5.9,1778073,4169540,Medium,134.5
ORG04742,Healthcare,Medium,840,Gemini,2026,347,12.49,8.5,147084,158002,Medium,7.42
ORG04743,IT,Small,37,Copilot,2026,6,15.97,9.6,21932,40201,High,83.3
ORG04744,Education,Small,50,Gemini,2026,12,22.86,7.6,34720,58003,Medium,67.06
ORG04745,Finance,Medium,862,Midjourney,2026,406,16.75,7.9,244310,501688,Medium,105.35
ORG04746,Finance,Small,108,Copilot,2026,35,17.83,6.3,34515,42903,High,24.3
ORG04747,IT,Large,2627,Claude,2026,1220,32.99,7.8,1982766,3272994,Low,65.07
ORG04748,Finance,Small,146,ChatGPT,2026,50,23.55,9.3,48142,76078,High,58.03
ORG04749,Finance,Medium,350,Gemini,2026,173,26.44,7.0,180005,278200,High,54.55
ORG04750,Manufacturing,Medium,956,Claude,2026,121,12.98,6.0,155349,213880,High,37.68
ORG04751,Finance,Medium,346,ChatGPT,2026,132,12.19,7.9,111763,157869,High,41.25
ORG04752,Finance,Large,2269,ChatGPT,2026,270,20.8,4.6,902840,2171178,Medium,140.48
ORG04753,Healthcare,Large,6131,Perplexity,2026,999,34.49,9.3,1701582,2374001,Low,39.52
ORG04754,Retail,Large,9214,Claude,2026,1073,15.75,7.8,1357676,3033798,Medium,123.46
ORG04755,IT,Medium,327,ChatGPT,2026,86,24.92,8.9,55075,84205,High,52.89
ORG04756,Education,Small,174,Claude,2026,43,21.85,6.5,21591,33413,Medium,54.75
ORG04757,Healthcare,Small,187,Gemini,2026,44,24.22,7.9,45872,37396,High,-18.48
ORG04758,IT,Medium,363,Copilot,2026,142,30.12,6.3,161720,403376,High,149.43
ORG04759,Finance,Small,62,Claude,2026,17,6.6,7.0,24947,51135,Medium,104.97
ORG04760,IT,Large,8163,Gemini,2026,3368,31.18,5.9,592005,1335588,High,125.6
ORG04761,Education,Small,47,Perplexity,2026,19,28.67,10.0,42496,64839,High,52.58
ORG04762,Education,Medium,936,Gemini,2026,90,0.89,7.1,133790,133475,Low,-0.24
ORG04763,IT,Medium,478,Gemini,2026,139,26.18,7.4,79353,79365,High,0.02
ORG04764,IT,Small,75,Perplexity,2026,36,23.05,7.1,20737,31307,Medium,50.97
ORG04765,IT,Large,7221,Gemini,2026,2305,23.5,9.3,1308857,2545107,Low,94.45
ORG04766,Education,Large,8052,Perplexity,2026,2034,21.44,7.5,1361519,2344704,Low,72.21
ORG04767,Healthcare,Small,30,Midjourney,2026,19,29.08,7.4,6163,12140,High,96.98
ORG04768,Finance,Small,168,Midjourney,2026,75,18.9,6.7,49347,56653,Low,14.81
ORG04769,Manufacturing,Small,23,Claude,2026,9,24.93,6.5,47855,91071,Medium,90.31
ORG04770,Finance,Large,5288,Perplexity,2026,2447,10.35,8.6,1827472,2980208,Low,63.08
ORG04771,Education,Medium,378,Midjourney,2026,174,19.54,10.0,150774,269930,Medium,79.03
ORG04772,Retail,Small,27,Gemini,2026,14,33.98,6.9,8343,7140,Low,-14.42
ORG04773,Finance,Small,103,ChatGPT,2026,26,24.18,8.9,35474,86283,High,143.23
ORG04774,Healthcare,Small,74,Perplexity,2026,5,30.1,6.8,25769,56817,Medium,120.49
ORG04775,Education,Medium,615,Gemini,2026,107,31.3,10.0,118473,194113,Medium,63.85
ORG04776,IT,Small,49,Copilot,2026,8,15.68,8.4,30658,41412,Low,35.08
ORG04777,IT,Small,102,Copilot,2026,20,21.58,7.0,27660,40514,Medium,46.47
ORG04778,IT,Small,116,Gemini,2026,22,28.86,8.6,8118,15274,Medium,88.15
ORG04779,Manufacturing,Small,185,Gemini,2026,77,26.71,5.9,42309,46025,High,8.78
ORG04780,Healthcare,Medium,232,Claude,2026,10,28.11,6.7,225331,316724,Medium,40.56
ORG04781,Healthcare,Medium,560,Midjourney,2026,121,20.92,9.1,124665,121356,High,-2.65
ORG04782,Finance,Large,9564,ChatGPT,2026,4491,35.63,8.5,1156435,1885432,Medium,63.04
ORG04783,Education,Small,197,ChatGPT,2026,71,21.33,6.9,33020,37954,High,14.94
ORG04784,Healthcare,Medium,218,Copilot,2026,104,27.66,8.2,77836,88153,Medium,13.25
ORG04785,Healthcare,Small,137,Midjourney,2026,31,26.72,8.3,37050,50658,Low,36.73
ORG04786,IT,Medium,466,Copilot,2026,149,25.01,8.0,248951,306232,High,23.01
ORG04787,Finance,Medium,564,ChatGPT,2026,122,23.48,8.6,217499,267681,Medium,23.07
ORG04788,Healthcare,Medium,849,Copilot,2026,208,30.52,7.5,159320,372495,Medium,133.8
ORG04789,Education,Large,7541,ChatGPT,2026,1704,21.14,7.8,492821,1180414,High,139.52
ORG04790,IT,Large,9943,Midjourney,2026,1315,14.44,7.5,832011,701479,Medium,-15.69
ORG04791,Education,Small,165,Claude,2026,33,14.16,6.9,16547,23246,Medium,40.48
ORG04792,Healthcare,Small,15,Copilot,2026,17,27.26,5.9,43077,97399,Low,126.1
ORG04793,Manufacturing,Small,154,Gemini,2026,15,23.23,7.3,15667,18999,High,21.27
ORG04794,Retail,Medium,269,Perplexity,2026,87,27.62,7.5,86774,84933,Low,-2.12
ORG04795,Retail,Large,5901,Copilot,2026,586,22.61,5.7,1467205,3573397,High,143.55
ORG04796,Retail,Small,59,Perplexity,2026,25,24.1,6.8,6450,13707,High,112.51
ORG04797,IT,Medium,302,Perplexity,2026,82,35.79,7.4,75204,93733,High,24.64
ORG04798,IT,Small,180,Claude,2026,86,25.74,10.0,20673,48708,Medium,135.61
ORG04799,Education,Small,169,Gemini,2026,25,27.5,9.2,18402,23623,High,28.37
ORG04800,Retail,Large,5845,Copilot,2026,1501,24.02,9.1,1040554,989215,High,-4.93
ORG04801,Manufacturing,Small,58,ChatGPT,2026,6,11.07,8.4,39002,85160,High,118.35
ORG04802,Retail,Small,184,Copilot,2026,43,41.16,6.3,27532,50517,Medium,83.48
ORG04803,Healthcare,Small,121,Midjourney,2026,20,26.35,9.4,34150,50621,Low,48.23
ORG04804,Retail,Medium,989,Perplexity,2026,141,5.49,7.6,155549,371361,Medium,138.74
ORG04805,Finance,Small,116,Gemini,2026,35,33.12,5.8,7778,12357,High,58.87
ORG04806,Finance,Small,176,Gemini,2026,29,26.17,8.4,44014,105569,High,139.85
ORG04807,Finance,Large,8960,Claude,2026,616,22.19,7.7,517946,1112243,Medium,114.74
ORG04808,IT,Large,6256,Copilot,2026,2130,39.33,7.5,1023666,1291499,Medium,26.16
ORG04809,Manufacturing,Small,39,Gemini,2026,17,37.97,9.1,35664,88783,Medium,148.94
ORG04810,Finance,Large,1579,Gemini,2026,23,12.89,8.6,619947,1096376,Low,76.85
ORG04811,Manufacturing,Small,164,Midjourney,2026,35,24.52,7.0,33768,48775,Medium,44.44
ORG04812,Retail,Medium,606,Perplexity,2026,69,10.41,6.1,163770,218910,Low,33.67
ORG04813,Finance,Large,4849,Gemini,2026,506,13.09,9.3,1391114,2665096,Medium,91.58
ORG04814,Finance,Medium,521,Perplexity,2026,193,34.6,6.3,180479,402828,Medium,123.2
ORG04815,Retail,Medium,308,Perplexity,2026,119,18.51,5.2,128620,135141,High,5.07
ORG04816,Education,Small,67,ChatGPT,2026,21,16.68,6.6,27236,62061,Low,127.86
ORG04817,Education,Small,154,Gemini,2026,58,21.87,8.0,38744,51821,High,33.75
ORG04818,Healthcare,Small,198,Perplexity,2026,56,35.31,7.1,6349,6683,Medium,5.26
ORG04819,Manufacturing,Small,54,Copilot,2026,9,19.33,7.5,14928,26027,Low,74.35
ORG04820,Finance,Large,7036,Copilot,2026,1354,18.14,8.8,1806277,2894145,Low,60.23
ORG04821,Healthcare,Small,141,Perplexity,2026,68,12.43,6.1,9719,19986,High,105.64
ORG04822,Finance,Large,1675,Perplexity,2026,63,20.45,4.5,1742733,3370311,Medium,93.39
ORG04823,Manufacturing,Large,6174,Gemini,2026,1860,45.1,7.4,1892353,4542681,High,140.05
ORG04824,IT,Small,139,Copilot,2026,48,22.01,7.3,7582,16806,Medium,121.66
ORG04825,IT,Large,4979,Claude,2026,986,16.24,7.5,405461,807836,Low,99.24
ORG04826,Healthcare,Medium,799,Claude,2026,387,29.47,5.8,78872,81286,Low,3.06
ORG04827,Finance,Medium,809,ChatGPT,2026,376,21.8,8.5,89040,84815,Medium,-4.75
ORG04828,Finance,Small,160,Copilot,2026,56,19.03,7.6,46637,67793,Medium,45.36
ORG04829,Retail,Large,7512,Copilot,2026,3594,32.72,7.9,1023490,1004411,Medium,-1.86
ORG04830,Healthcare,Small,112,Claude,2026,35,18.57,9.5,23969,24257,Medium,1.2
ORG04831,Retail,Medium,925,Midjourney,2026,89,23.73,6.7,235961,238917,Low,1.25
ORG04832,Finance,Medium,364,Copilot,2026,151,29.17,4.7,104421,154882,High,48.32
ORG04833,Retail,Small,35,Midjourney,2026,10,23.74,6.3,5257,7410,Medium,40.95
ORG04834,Education,Medium,759,Perplexity,2026,150,20.03,7.0,151306,352682,Low,133.09
ORG04835,IT,Medium,395,Claude,2026,42,32.75,7.4,55927,103100,High,84.35
ORG04836,Finance,Small,115,ChatGPT,2026,52,19.35,8.0,11914,27329,Low,129.39
ORG04837,IT,Small,148,Gemini,2026,7,18.78,8.3,5696,9950,High,74.68
ORG04838,Healthcare,Large,8742,Claude,2026,3092,19.27,8.1,661562,1615981,Medium,144.27
ORG04839,Finance,Medium,390,Claude,2026,95,18.25,8.0,225273,511202,Medium,126.93
ORG04840,Manufacturing,Medium,630,Perplexity,2026,73,9.88,8.3,155949,243496,Medium,56.14
ORG04841,Retail,Medium,238,Claude,2026,38,17.39,7.0,153625,262691,Medium,70.99
ORG04842,Retail,Medium,432,Perplexity,2026,34,30.05,8.2,156156,299813,High,92.0
ORG04843,Manufacturing,Medium,593,ChatGPT,2026,51,28.23,5.7,119696,139535,Low,16.57
ORG04844,Finance,Medium,836,ChatGPT,2026,17,24.99,6.4,173780,331475,Medium,90.74
ORG04845,Finance,Small,153,ChatGPT,2026,42,29.25,6.6,41942,104696,Medium,149.62
ORG04846,IT,Small,12,Claude,2026,13,18.18,7.6,33101,60620,Low,83.14
ORG04847,Finance,Medium,962,Claude,2026,75,37.84,4.6,97091,184845,High,90.38
ORG04848,Finance,Small,163,Claude,2026,24,26.85,9.1,20472,16622,Medium,-18.81
ORG04849,Education,Medium,622,ChatGPT,2026,24,31.49,5.5,131860,282596,Medium,114.32
ORG04850,Finance,Small,158,Gemini,2026,65,37.04,7.3,25967,33728,Medium,29.89
ORG04851,Education,Small,83,ChatGPT,2026,25,22.08,8.9,31609,38382,Medium,21.43
ORG04852,Retail,Medium,744,Midjourney,2026,206,19.43,8.8,99095,222218,High,124.25
ORG04853,Retail,Small,35,ChatGPT,2026,5,27.33,6.1,45762,79433,High,73.58
ORG04854,Retail,Small,183,Claude,2026,62,24.76,9.1,12387,30401,Low,145.43
ORG04855,Retail,Small,111,Midjourney,2026,43,25.69,7.8,46942,59771,High,27.33
ORG04856,IT,Large,5309,ChatGPT,2026,1479,24.22,5.5,1299636,2235820,Medium,72.03
ORG04857,Retail,Large,1733,Perplexity,2026,133,14.14,8.3,1064606,2627868,Low,146.84
ORG04858,Retail,Small,154,Copilot,2026,32,25.3,8.6,39835,95499,Medium,139.74
ORG04859,Manufacturing,Medium,810,Perplexity,2026,359,14.62,8.2,58600,73405,Medium,25.26
ORG04860,Education,Small,85,Claude,2026,39,33.54,9.2,47632,100496,High,110.98
ORG04861,Healthcare,Small,94,Perplexity,2026,40,22.94,5.8,36771,62341,Medium,69.54
ORG04862,Education,Small,157,Copilot,2026,65,24.62,4.9,21342,36962,Medium,73.19
ORG04863,Finance,Large,7777,ChatGPT,2026,2858,24.99,9.2,477067,570921,Medium,19.67
ORG04864,Manufacturing,Large,1856,Perplexity,2026,503,26.74,7.4,1413307,3299421,Medium,133.45
ORG04865,IT,Large,3321,ChatGPT,2026,1579,27.46,9.4,1819776,2956144,Medium,62.45
ORG04866,Finance,Medium,841,Perplexity,2026,101,32.37,6.8,140824,278957,High,98.09
ORG04867,IT,Medium,463,ChatGPT,2026,221,18.81,4.1,237546,565416,Low,138.02
ORG04868,Manufacturing,Small,162,Copilot,2026,7,8.31,5.3,17503,30826,Medium,76.12
ORG04869,Education,Small,190,Midjourney,2026,85,27.73,6.6,17820,41281,Low,131.66
ORG04870,Finance,Medium,999,Midjourney,2026,416,3.23,7.2,222444,280814,Medium,26.24
ORG04871,Education,Medium,378,Perplexity,2026,186,29.7,5.4,201841,465430,Medium,130.59
ORG04872,Healthcare,Small,63,ChatGPT,2026,7,21.23,8.1,38453,45669,Medium,18.77
ORG04873,Education,Small,25,Midjourney,2026,12,27.08,9.2,38885,70410,Low,81.07
ORG04874,IT,Small,193,ChatGPT,2026,69,25.59,6.9,30928,47354,Medium,53.11
ORG04875,Education,Medium,343,Midjourney,2026,106,21.88,6.5,138376,198360,Medium,43.35
ORG04876,Education,Medium,436,Perplexity,2026,155,10.13,8.6,205716,199914,High,-2.82
ORG04877,IT,Small,186,Midjourney,2026,78,15.55,6.8,38553,48724,Medium,26.38
ORG04878,Manufacturing,Large,6252,Copilot,2026,1556,8.62,8.2,1625392,2273295,High,39.86
ORG04879,Retail,Large,8461,ChatGPT,2026,4117,29.53,8.7,1937963,2445752,High,26.2
ORG04880,Finance,Small,163,Copilot,2026,39,22.19,8.2,31570,32036,Medium,1.48
ORG04881,Education,Large,5511,Gemini,2026,795,18.11,5.3,1703459,1765452,Medium,3.64
ORG04882,Manufacturing,Large,9189,Copilot,2026,2048,8.54,8.2,1790577,2857360,Medium,59.58
ORG04883,Retail,Small,112,Claude,2026,25,23.68,7.6,35719,88680,High,148.27
ORG04884,Education,Small,52,Gemini,2026,20,25.05,6.3,46974,95644,High,103.61
ORG04885,IT,Small,44,ChatGPT,2026,14,27.49,6.3,24548,42225,Low,72.01
ORG04886,Manufacturing,Small,144,Midjourney,2026,38,14.71,6.2,6283,12393,Medium,97.25
ORG04887,Education,Small,156,Gemini,2026,59,19.41,7.5,41911,37013,Low,-11.69
ORG04888,IT,Medium,515,Gemini,2026,84,21.71,8.7,161082,303579,High,88.46
ORG04889,IT,Large,1458,Midjourney,2026,252,23.11,7.3,357914,541259,Medium,51.23
ORG04890,Manufacturing,Medium,433,Perplexity,2026,43,24.26,8.7,86932,70440,Low,-18.97
ORG04891,Retail,Large,1493,Perplexity,2026,521,19.19,7.2,1684640,3179259,High,88.72
ORG04892,Manufacturing,Small,126,Copilot,2026,50,23.47,7.2,22583,31257,High,38.41
